,0
tendenza/,44.736999999999995
yeepe,44.736999999999995
thesecond,44.736999999999995
neg_thr,44.736999999999995
similur,44.736999999999995
autonumer,44.736999999999995
protectivealso,44.736999999999995
complment,44.736999999999995
guna,44.736999999999995
winer,44.736999999999995
neg_bot,44.736999999999995
coudnt,44.736999999999995
wristlett,44.736999999999995
(jeans),44.736999999999995
damig,44.736999999999995
battheri,44.736999999999995
excelent..,44.736999999999995
but\i,44.736999999999995
clip/mount,44.736999999999995
whiyt,44.736999999999995
allllllllllll,44.736999999999995
feeljust,44.736999999999995
occasions/weekend,44.736999999999995
drawbacb,44.736999999999995
otheris,44.736999999999995
neg_extra,44.6985
eveeyon,44.698499999999996
box--it,44.698499999999996
cheepli,44.698499999999996
wz,44.698499999999996
tool…,44.698499999999996
baddazl,44.698499999999996
feelstil,44.698499999999996
freeship,44.698499999999996
easilycas,44.698499999999996
productbut,44.698499999999996
sluggishit,44.698499999999996
dropcam,44.698499999999996
bulky/rigid,44.698499999999996
usso,44.698499999999996
pentolob,44.698499999999996
nexsus,44.698499999999996
mindboggl,44.698499999999996
neg_slotsworkscons:for,44.698499999999996
icili,44.698499999999996
enjo,44.698499999999996
phion,44.698499999999996
expriri,44.698499999999996
😄😄item,44.698499999999996
perfectlyfit,44.698499999999996
snage,44.698499999999996
defectsoveral,44.698499999999996
beyoind,44.698499999999996
phonograph,44.698499999999996
lastingand,44.698499999999996
hesdset,44.698499999999996
neg_uncharg,44.698499999999996
opiniion,44.698499999999996
s2felt,44.698499999999996
fall/work,44.698499999999996
>_<,44.698499999999996
awhile..,44.698499999999996
carved.com,44.698499999999996
howbut,44.698499999999996
neg_bigtwo,44.698499999999996
protectiveconveni,44.698499999999996
forbmi,44.698499999999996
chrystal,44.698499999999996
creit,44.698499999999996
harewar,44.698499999999996
neg_that--most,44.698499999999996
dirt/mak,44.698499999999996
picutur,44.698499999999996
equivilent<sp>,44.698499999999996
devin,44.698499999999996
remomend,44.698499999999996
absolt,44.698499999999996
functionil,44.698499999999996
lblha,44.698499999999996
amax,44.698499999999996
portsconscas,44.698499999999996
gripnic,44.698499999999996
themto,44.698499999999996
neg_hap,44.698499999999996
stsrs,44.698499999999996
scratching/d,44.698499999999996
unpretenti,44.698499999999996
easilywork,44.698499999999996
though<,44.698499999999996
off-that,44.698499999999996
instand,44.698499999999996
neg_supress,44.698499999999996
(memori,44.698499999999996
desame..,44.698499999999996
grio,44.698499999999996
oragin,44.698499999999996
sameon,44.698499999999996
neg_convenient..,44.698499999999996
neg_i5,44.698499999999996
designeasi,44.698499999999996
neg_god..,44.698499999999996
neg_non-mal,44.698499999999996
blaha,44.698499999999996
neg_wdy,44.698499999999996
all…..,44.698499999999996
neg_bubbling/,44.698499999999996
longer/thick,44.698499999999996
charging,44.698499999999996
sucks--,44.698499999999996
cheapand,44.698499999999996
mother%,44.698499999999996
won't/do,44.698499999999996
17month,44.698499999999996
pk.,44.698499999999996
umteen,44.698499999999996
neg_100ma,44.698499999999996
phonekickstand,44.698499999999996
beatmi,44.698499999999996
mounted..,44.698499999999996
annoyingth,44.698499999999996
neg_sleak,44.698499999999996
conveinvc,44.698499999999996
camera/mic/earphone/power/volum,44.698499999999996
feel/touch,44.698499999999996
erp4,44.698499999999996
shpiment,44.698499999999996
allllllll,44.698499999999996
datehookup,44.698499999999996
shackor,44.698499999999996
neg_ava,44.698499999999996
-twice,44.698499999999996
kickstandcool,44.698499999999996
5.light,44.698499999999996
(accident),44.698499999999996
screen…,44.698499999999996
$42.00,44.698499999999996
alsoalso,44.698499999999996
requardless,44.698499999999996
wellprotect,44.698499999999996
worldcup,44.698499999999996
insideout,44.698499999999996
lblahblah,44.698499999999996
neg_chinis,44.698499999999996
osay,44.698499999999996
neg_snug),44.698499999999996
semi-hard-plast,44.698499999999996
tooooooo,44.698499999999996
comfortablecould,44.698499999999996
neg_minis4,44.698499999999996
snohomish,44.698499999999996
notexcit,44.698499999999996
plug/stylus,44.698499999999996
instructedr,44.698499999999996
okk,44.665
phonethat,44.665
unlockedal,44.665
functin,44.665
money/card,44.665
razr-1,44.665
compor,44.665
77-27768,44.665
epl,44.665
neg_screenfrom,44.665
neg_issues..,44.665
skelton,44.665
tpl,44.665
neg_(0)zero,44.665
totyp,44.665
beteen,44.665
neg_sensorsi,44.665
neg_does,44.665
togetherrubber,44.665
neg_time---,44.665
neg_orderi,44.665
iphonealso,44.665
3fhu),44.665
4s/5s,44.665
nnext,44.665
itotterbox,44.665
it/wear,44.665
pink/blk,44.665
chargeer,44.665
(dre,44.665
andhav,44.665
prepai,44.665
theperson,44.665
betuiful,44.665
inexpenis,44.665
neg_materl,44.665
bejust,44.665
buttonsmi,44.665
lilli,44.665
bolin,44.665
boton,44.665
sller,44.665
togheth,44.665
opn,44.665
clear/cryst,44.665
tourer,44.665
phurchas,44.665
installing--b,44.665
id(license),44.665
neg_botn,44.665
incr,44.665
un-snap,44.665
grr-r-r-r-r-r,44.665
malfuct,44.665
sloshin,44.665
5-630,44.665
winwin,44.665
pleasedth,44.665
neg_4.8amp,44.665
sbout,44.665
significat,44.665
unit--plug,44.665
dollarswork,44.665
car/,44.665
resisit,44.665
rogh,44.665
gel/,44.665
glare..,44.665
droid/blackberri,44.665
skratch,44.665
dirt/muck,44.665
neg_clearplast,44.665
scratches--but,44.665
neg_clearand,44.665
cabon,44.665
neg_protectoreven,44.665
protecct,44.665
9mos,44.665
v-star,44.665
issues/limit,44.665
12-24hour,44.665
businesshigh,44.665
sg4..,44.665
neg_pinki,44.665
goldi-lock,44.665
ivory/off-whit,44.665
mccoy..,44.665
offers)bett,44.665
recoommmend,44.665
differr,44.665
looonnnggg,44.665
procudt,44.665
idea/appear,44.665
obviosli,44.665
colorcas,44.665
allus,44.665
palm-pilot,44.665
stains..,44.665
stznd,44.665
trickle-charg,44.665
neg_soa,44.665
holds-up,44.665
signal/servic,44.665
times❤️❤️❤️,44.665
accesoriesenjoy[,44.665
time.=,44.665
elebor,44.665
neg_shipping..,44.665
pleasesd,44.665
(non-slick,44.665
s4(rooted),44.665
soft/stretchi,44.665
(kayscase),44.665
neg_unlicens,44.665
teen-,44.665
protectsh,44.665
atour,44.665
intended..,44.665
iphonelight,44.665
bubbles(oper,44.665
galaxy/star/hipst,44.665
green/gray,44.665
neg_thesel,44.6355
looki'n,44.6355
neg_(23,44.6355
coverin,44.6355
in--lov,44.6355
teen-ag,44.6355
glasspeopl,44.6355
neg_colorlook,44.6355
effecttri,44.6355
plugth,44.6355
agru,44.6355
games/watch,44.6355
furship,44.6355
attention..,44.6355
cons:too,44.6355
charge\discharg,44.6355
whole..,44.6355
seemsa,44.6355
conditionon,44.6355
4/2011,44.6355
hnd,44.6355
zippersget,44.6355
guidelines),44.6355
offerth,44.6355
-{,44.6355
bestit,44.6355
said--(to,44.6355
waaaaaaay,44.6355
neg_caust,44.6355
first-qual,44.6355
tried/seen,44.6355
($3,44.6355
complaient,44.6355
protectit,44.6355
30-20%,44.6355
more-ruggedcons:-headphon,44.6355
pmag-com,44.6355
protectivecons:,44.6355
casescom,44.6355
perfet..,44.6355
discord,44.6355
20%/,44.6355
neg_skel,44.6355
beautyof,44.6355
worksveri,44.6355
$2.96,44.6355
justus,44.6355
not-bulki,44.6355
basic/classi,44.6355
(turnpik,44.6355
fuchsia/magenta,44.6355
apach,44.6355
willeighth,44.6355
c240.i,44.6355
2650,44.6355
dray,44.6355
neg_a.,44.6355
vendori,44.6355
fine.​,44.6355
landscop,44.6355
complimnt,44.6355
100-240vacoutput:,44.6355
light/batteri,44.6355
attritut,44.6355
wide/big,44.6355
lkes,44.6355
videosg,44.6355
vm670),44.6355
jewrl,44.6355
slor,44.6355
avr,44.6355
againcustom,44.6355
heritage),44.6355
fingertrip,44.6355
productserv,44.6355
neg_thoughtit,44.6355
$159.99,44.6355
4skeep,44.6355
thicker/mor,44.6355
sluggishus,44.6355
onefor,44.6355
porbabl,44.6355
magnant,44.6355
note***,44.6355
impossiblp,44.6355
neg_usage..,44.6355
~one,44.6355
unobtrusivecan,44.6355
thatfit,44.6355
something123,44.6355
applicatorcons:expensiveno,44.6355
leatherback,44.6355
messsup,44.6355
merceed,44.6355
material:hard,44.6355
feelcons:,44.6355
itcool,44.6355
saun,44.6355
neg_reasonable..,44.6355
(media),44.6355
3-30-14,44.6355
taboot,44.6355
neg_beati,44.6355
toyi,44.6355
(fingertip,44.6355
buttonsminus-,44.6355
plusher,44.6355
coolcon,44.6355
fullyat,44.6355
bt2080,44.6355
850mathey,44.6355
isay,44.6355
k-tag,44.6355
navyblu,44.6355
neg_purse/diap,44.6355
extrrem,44.6355
avrag,44.6355
neg_hardcut,44.6355
-win,44.6355
poblem,44.6355
dimple/logo,44.6355
lmuch,44.6355
neg_returning..,44.6355
$12-$15,44.6355
bidazzl,44.6355
girl..,44.6355
installation.,44.6355
imageskin,44.6355
neg_to..,44.6355
problamat,44.6355
41inch,44.6355
applydo,44.6355
whis,44.6355
plus)i,44.6355
recew,44.6355
loophol,44.6355
notci,44.6355
1/9,44.6355
2600mh,44.6355
saysthin,44.6355
well-mad,44.6325
insur,44.628
desten,44.61
poor1,44.61
neg_purse/handbag,44.61
exces,44.61
silicone-rubb,44.61
neg_insten,44.61
011935003731469,44.61
djdjd,44.61
éxito,44.61
problemnot,44.61
expectations3,44.61
heavybut,44.61
everythng,44.61
turl,44.61
samepric,44.61
odor-less,44.61
agani,44.61
complimentsi,44.61
isextrem,44.61
(find),44.61
chinsey,44.61
installationcompact,44.61
5k930k/sy7h,44.61
neg_aparr,44.61
conglomer,44.61
(upright),44.61
neg_concernsth,44.61
-noth,44.61
kdkdk,44.61
bassoverall:,44.61
stickey,44.61
neg_chips/crack,44.61
aspiracion,44.61
value/money,44.61
fale,44.61
battari,44.61
sleck,44.61
onlt,44.61
neg_there-,44.61
4even,44.61
sze,44.61
instrction,44.61
dirt/stain,44.61
recomendaría,44.61
neg_struct,44.61
htink,44.61
neg_wearingpair,44.61
neg_sureabout,44.61
weke,44.61
ultiamt,44.61
unique/vintag,44.61
craftstor,44.61
finebatteri,44.61
(breakable),44.61
mtw,44.61
neg_portrait4/5,44.61
invid,44.61
bestexwireless,44.61
mysterioisli,44.61
suuuuuper,44.61
aconnect,44.61
dkkd,44.61
timewith,44.61
neg_hbs700,44.61
nib/tip,44.61
neg_hunki,44.61
receptionand,44.61
sic,44.61
5z,44.61
neg_button/plug,44.61
prettyi,44.61
ms770,44.61
opinion)would,44.61
use.--bruc,44.61
neg_firework,44.61
neg_greenish,44.61
colourt,44.61
/lt,44.61
neg_guy..,44.61
<$30,44.61
comfortablegood,44.61
improve(it,44.61
neg_greatlook,44.61
phohe,44.61
golssy,44.61
neg_lilac,44.61
kok,44.61
metallic-look,44.61
advertised.,44.61
talk/typ,44.61
note2.pros:,44.61
onedroid,44.61
2htc,44.61
rebut,44.61
greataft,44.61
sanp-on,44.61
it---would,44.61
-amanda,44.61
hummmm,44.61
neg_preotect,44.61
powergenthank,44.61
expectations2,44.61
slps,44.61
combinit,44.61
restarted/turn,44.61
syncon,44.61
x-20,44.61
skinonmi,44.61
thundbolt,44.61
girl/woman,44.61
andwant,44.61
butfit,44.61
system:5,44.61
chirstma,44.61
finewash,44.61
itdetract,44.61
bldg,44.61
neg_soon),44.61
with:iphonenexus,44.61
sellar,44.61
jdjd,44.61
microlouv,44.61
x-plore,44.61
advertisedcons:,44.61
coloralso,44.61
expectations4,44.61
neg_ibetween,44.61
whenever/wherev,44.61
kkkko,44.61
fa-bu-l,44.61
consmak,44.61
thiiiiiiiiiiiiiiiiiiiiiiii,44.61
dissassembl,44.61
ruggedis,44.61
obught,44.61
neg_tu,44.61
problem--th,44.61
breaksi,44.61
port.-1,44.586999999999996
phones/cas,44.586999999999996
reson..,44.586999999999996
cons:shak,44.586999999999996
workingcon,44.586999999999996
jice,44.586999999999996
elifestyl,44.586999999999996
3.5/5intend,44.586999999999996
well2,44.586999999999996
neg_xfin,44.586999999999996
high-background-nois,44.586999999999996
neg_protective-,44.586999999999996
nonehigh,44.586999999999996
case-with,44.586999999999996
starsfellow,44.586999999999996
5/5comfort,44.586999999999996
great~,44.586999999999996
spluger,44.586999999999996
case(which,44.586999999999996
gese,44.586999999999996
pourpos,44.586999999999996
powder-i,44.586999999999996
takılı,44.586999999999996
thinga-majig,44.586999999999996
$$s,44.586999999999996
iphone/kindl,44.586999999999996
telefon,44.586999999999996
i'df,44.586999999999996
doomsday,44.586999999999996
bubbles---ther,44.586999999999996
strongcons:,44.586999999999996
silicon..,44.586999999999996
non-iphone5,44.586999999999996
finecon:,44.586999999999996
not-so-desir,44.586999999999996
12-v,44.586999999999996
neg_durable),44.586999999999996
them…,44.586999999999996
903/+,44.586999999999996
selectionqu,44.586999999999996
ichoos,44.586999999999996
5/5fit,44.586999999999996
eitherit,44.586999999999996
scrawni,44.586999999999996
(lightweight,44.586999999999996
protected'it,44.586999999999996
pros:so,44.586999999999996
davidson,44.586999999999996
üzerin,44.586999999999996
ompf,44.586999999999996
olduğunda,44.586999999999996
wounld,44.586999999999996
ancak,44.586999999999996
neg_s4.would,44.586999999999996
torchlight,44.586999999999996
sharing/play,44.586999999999996
absolutelti,44.586999999999996
neg_recamend,44.586999999999996
tlight,44.586999999999996
compactpearl,44.586999999999996
aspopular,44.586999999999996
printerr,44.586999999999996
$2.61,44.586999999999996
fetcher,44.586999999999996
16gbp,44.586999999999996
like/wish,44.586999999999996
neg_longa,44.586999999999996
wellon,44.586999999999996
mic/voic,44.586999999999996
diğerlerinden,44.586999999999996
accredit,44.586999999999996
ihph,44.586999999999996
fit…y,44.586999999999996
bee-yotch,44.586999999999996
grittyon,44.586999999999996
bisel5,44.586999999999996
mislin,44.586999999999996
stan,44.586999999999996
70.00$,44.586999999999996
olurdu,44.586999999999996
hoursqual,44.586999999999996
neg_(bluetooth),44.586999999999996
telus),44.586999999999996
miss-align,44.586999999999996
30'ish,44.586999999999996
virigin,44.586999999999996
1250ma,44.586999999999996
everysingl,44.586999999999996
amount..,44.586999999999996
lot)oth,44.586999999999996
iyi,44.586999999999996
direk,44.586999999999996
meantime.,44.586999999999996
silicril,44.586999999999996
remindsm,44.586999999999996
anti-glare/anti-scratch,44.586999999999996
bonusto,44.586999999999996
protectorcas,44.586999999999996
4/5fast,44.586999999999996
s11hd,44.586999999999996
şık,44.586999999999996
18.5,44.586999999999996
s4(well,44.586999999999996
neg_did..,44.586999999999996
maili,44.586999999999996
garbage--,44.586999999999996
dis-interest,44.5665
40-watt,44.5665
critcal,44.5665
annnnnnd,44.5665
themgreat,44.5665
roughbut,44.5665
thyat,44.5665
qualityheadset,44.5665
protectin,44.5665
replacescreen,44.5665
drawback..,44.5665
neg_badoveral,44.5665
warter,44.5665
radiostream,44.5665
5.velcro,44.5665
s3felt,44.5665
dirt/etc,44.5665
comsmet,44.5665
neg_cari,44.5665
neg_wih,44.5665
quality.\fit,44.5665
tangle-free+,44.5665
rubberized/,44.5665
greatbought,44.5665
alarms/profil,44.5665
neg_sundown,44.5665
4me,44.5665
tvs..,44.5665
bottomstand,44.5665
sena-get,44.5665
f/o,44.5665
neg_otto,44.5665
likley,44.5665
again./richard,44.5665
use)protect,44.5665
hourseasi,44.5665
sterti,44.5665
from2,44.5665
chargeralb,44.5665
dutycons:-th,44.5665
scratching/fad,44.5665
inactiv,44.5665
draback,44.5665
offdid,44.5665
neg_snug/tight,44.5665
snap-otherwis,44.5665
completely(except,44.5665
mazel,44.5665
ipad(lik,44.5665
allst,44.5665
legsnot,44.5665
themwith,44.5665
wokrd,44.5665
otherwise..,44.5665
compact--so,44.5665
em-whi,44.5665
rangeconsth,44.5665
rubberized-,44.5665
timebefor,44.5665
unbeauti,44.5665
n4.just,44.5665
neg_abound,44.5665
neg_sunup,44.5665
offwhit,44.5665
thicker/,44.5665
cw,44.5665
fitlight,44.5665
secure-fit,44.5665
gilfriend,44.5665
window..,44.5665
neg_bag..,44.5665
lifepriceclear,44.5665
controlsconvenientconssound,44.5665
neg_hafta,44.5665
neg_powersourc,44.5665
lately(from,44.5665
gremmal,44.5665
appeasingi,44.5665
neg_chevi,44.5665
90th,44.5665
(car),44.5665
quitea,44.5665
dealproslong,44.5665
😊👍,44.5665
neg_theperson,44.5665
aggeravait,44.5665
it)they,44.5665
hd-7,44.5665
volumelimit,44.5665
workedgo,44.5665
($12),44.5665
barbar,44.5665
expectedif,44.5665
thought.,44.5665
neg_gona,44.5665
clicky,44.5665
right--th,44.5665
relatives),44.5665
neg_re-us,44.5665
bair,44.5665
smaller/less,44.5665
areprotectivecutecov,44.5665
ce),44.5665
odd..,44.5665
shipping--i,44.5665
haaaa,44.5665
image--stil,44.5665
aswesom,44.5665
primarilli,44.5665
neg_s2mayb,44.5665
gimic,44.5665
$1.5,44.5665
viedeo,44.5665
bosehad,44.5665
bli,44.5665
anti-glare/fing,44.5665
2wk,44.5665
bak,44.5665
skinny/smal,44.5665
concetr,44.5665
5.due,44.5665
setwell:,44.5665
dual-prong,44.5665
smushi,44.5665
thoi,44.5665
holderand,44.5665
intended/advertis,44.5665
clothing..,44.5665
>$2,44.5665
unrecept,44.5665
bulkyit,44.5665
re-tuck,44.5665
heartless,44.5665
besbuy,44.5665
thta,44.5665
excellentwith,44.5665
deviceswould,44.5665
video2,44.5665
information/fil,44.5665
stars:1.,44.5665
hesr,44.5665
neg_tradt,44.5665
carei,44.5665
yeesh,44.5665
clipfor,44.5665
neg_bigi,44.5665
qualitydid,44.5665
casespros:-charges-syncs-qu,44.5665
aire.=============today,44.547999999999995
backplatecons:color,44.547999999999995
power/headphon,44.547999999999995
egg/ski,44.547999999999995
nice--,44.547999999999995
wouldus,44.547999999999995
transmittercons:,44.547999999999995
holdsth,44.547999999999995
slmmer,44.547999999999995
recepion,44.547999999999995
neg_f-150..,44.547999999999995
fitcons-no,44.547999999999995
reaffix,44.547999999999995
neg_shellack,44.547999999999995
neg_satisfaction),44.547999999999995
non-reflectori,44.547999999999995
gen3,44.547999999999995
rathernot,44.547999999999995
largerthan,44.547999999999995
reinstalling),44.547999999999995
你,44.547999999999995
cliam,44.547999999999995
neg_clip-styl,44.547999999999995
gustaria,44.547999999999995
overton,44.547999999999995
来,44.547999999999995
walletexcept,44.547999999999995
理,44.547999999999995
wetspot,44.547999999999995
chinci,44.547999999999995
neg_relases,44.547999999999995
waterproof/shock,44.547999999999995
pros:strengthqualitycolor,44.547999999999995
whiteadd,44.547999999999995
s3.recommend,44.547999999999995
mini-m,44.547999999999995
中,44.547999999999995
gorilla-lik,44.547999999999995
days./,44.547999999999995
removal/reappl,44.547999999999995
thesethey,44.547999999999995
previeous,44.547999999999995
我表示知道中国邮政的速度,44.547999999999995
pointier,44.547999999999995
rinse/wipe/wash,44.547999999999995
neg_said(100%,44.547999999999995
charcoal/purpl,44.547999999999995
satisfied),44.547999999999995
flat-fac,44.547999999999995
amiunt,44.547999999999995
我,44.547999999999995
可,44.547999999999995
side---noth,44.547999999999995
hhowev,44.547999999999995
item/pric,44.547999999999995
出,44.547999999999995
wantedprotect,44.547999999999995
propenso,44.547999999999995
betterpros..,44.547999999999995
ceasi,44.547999999999995
